scorer,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000,DLC_mobnet_100_force_vitesse_powerFeb18shuffle1_10000
bodyparts,haut,haut,haut,milieu,milieu,milieu,bas,bas,bas
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
338,206.9013214111328,208.21014404296875,0.9316287636756897,210.68470764160156,254.5091552734375,0.9783937335014343,211.40162658691406,294.3464660644531,0.9651216864585876
339,207.61900329589844,207.81509399414062,0.9245011210441589,210.68470764160156,253.916748046875,0.9817318320274353,211.7527618408203,292.64605712890625,0.9726668000221252
340,207.61900329589844,206.3069305419922,0.9183831214904785,210.68470764160156,252.08299255371094,0.9795181155204773,212.10105895996094,291.0334777832031,0.9751834273338318
341,207.87820434570312,204.7248077392578,0.933022677898407,210.5426788330078,249.96707153320312,0.9758278131484985,212.10105895996094,287.90460205078125,0.9677151441574097
342,208.8323516845703,201.67030334472656,0.9213014245033264,210.17315673828125,248.09463500976562,0.9872881174087524,212.0873565673828,286.5276184082031,0.9670630097389221
343,208.8323516845703,198.16015625,0.922474205493927,210.14178466796875,246.03671264648438,0.9868927597999573,212.10105895996094,285.15667724609375,0.9546858668327332
344,207.50289916992188,196.86207580566406,0.9399785995483398,210.1327667236328,243.9447021484375,0.9888943433761597,212.15074157714844,284.7513427734375,0.9493804574012756
345,207.95074462890625,196.60919189453125,0.9280331134796143,209.75978088378906,242.98916625976562,0.9916096329689026,212.0873565673828,284.5718994140625,0.9499521851539612
346,207.50289916992188,194.33221435546875,0.9127432703971863,210.1327667236328,241.00277709960938,0.9894524812698364,212.0873565673828,282.58026123046875,0.944624125957489
347,207.50289916992188,192.73155212402344,0.9290870428085327,210.1327667236328,238.24659729003906,0.9765006303787231,211.6448516845703,279.1642761230469,0.9570534825325012
348,207.53834533691406,192.71055603027344,0.9208879470825195,210.458984375,237.93247985839844,0.9812201261520386,211.2984161376953,278.5621337890625,0.9702009558677673
349,207.95074462890625,190.37820434570312,0.9209046363830566,210.49172973632812,237.91552734375,0.9798272848129272,210.9308624267578,277.4248046875,0.9768879413604736
350,208.2971649169922,187.11639404296875,0.9256021976470947,210.49172973632812,234.63735961914062,0.9770470261573792,211.2984161376953,272.6285095214844,0.9685676097869873
351,208.54623413085938,184.48410034179688,0.95005202293396,210.49172973632812,231.05398559570312,0.9873850345611572,211.2984161376953,271.1290283203125,0.9431729912757874
352,209.52609252929688,182.63999938964844,0.9132113456726074,210.5055694580078,229.53512573242188,0.989174485206604,212.71055603027344,269.7989807128906,0.9498573541641235
353,210.0668487548828,179.09359741210938,0.9351747035980225,210.6086883544922,227.45404052734375,0.9893745183944702,212.71055603027344,268.5191955566406,0.9375868439674377
354,210.0668487548828,175.86361694335938,0.9151971936225891,210.5055694580078,224.26512145996094,0.9866264462471008,212.71055603027344,267.7332458496094,0.939970850944519
355,210.72515869140625,173.49986267089844,0.9391223192214966,210.6086883544922,223.69775390625,0.9818379282951355,211.66505432128906,264.67724609375,0.9552299976348877
356,210.12930297851562,172.29324340820312,0.9366587400436401,210.6086883544922,223.407470703125,0.9761632084846497,211.66505432128906,264.0702209472656,0.968428373336792
357,210.6063690185547,172.29324340820312,0.9411739110946655,210.6086883544922,222.2938232421875,0.9759376645088196,211.40145874023438,264.0544738769531,0.9605672955513
358,210.12930297851562,172.14511108398438,0.939654529094696,210.29653930664062,222.2938232421875,0.9751757383346558,210.97898864746094,263.8931579589844,0.9559598565101624
359,210.12930297851562,172.29324340820312,0.9424819946289062,209.79539489746094,222.43177795410156,0.9755467176437378,210.9605712890625,264.0544738769531,0.9613089561462402
360,210.12930297851562,172.70648193359375,0.9269732236862183,209.79379272460938,222.43177795410156,0.9782735705375671,210.7051239013672,264.0702209472656,0.9598709940910339
361,209.97488403320312,173.08984375,0.9184218645095825,209.70191955566406,222.48146057128906,0.9800907969474792,210.2379913330078,264.3330383300781,0.9566802978515625
362,209.4538116455078,174.8454132080078,0.9242594242095947,209.70191955566406,222.48146057128906,0.9799739122390747,210.2379913330078,264.37835693359375,0.9526046514511108
363,209.4538116455078,174.8454132080078,0.9277610778808594,209.70191955566406,222.48988342285156,0.9799889326095581,210.2379913330078,264.923583984375,0.9519871473312378
364,209.1730194091797,174.8454132080078,0.9255443215370178,209.75205993652344,222.5909881591797,0.9796034693717957,210.6389617919922,264.923583984375,0.9636998176574707
365,209.1730194091797,172.02920532226562,0.9302533268928528,209.88677978515625,222.5909881591797,0.9817438125610352,210.76515197753906,264.4263916015625,0.9453021287918091
366,209.4538116455078,172.02920532226562,0.9197931289672852,210.8122100830078,222.43807983398438,0.9792580008506775,211.91433715820312,264.37835693359375,0.953551709651947
367,209.7230224609375,171.92178344726562,0.9411550164222717,211.75672912597656,222.5909881591797,0.9779451489448547,213.24453735351562,264.1227722167969,0.9523312449455261
368,209.90399169921875,171.8607940673828,0.9282458424568176,212.0815887451172,222.3971710205078,0.9775462746620178,213.5360107421875,264.1227722167969,0.9467388391494751
369,211.3565216064453,171.1748809814453,0.9502450823783875,213.27984619140625,222.3971710205078,0.9800733923912048,214.394775390625,264.1227722167969,0.9406929016113281
370,212.9424591064453,170.44798278808594,0.9303610920906067,214.3156280517578,222.3971710205078,0.97971111536026,214.65292358398438,263.56854248046875,0.9285150766372681
371,213.592041015625,169.901611328125,0.942279577255249,215.25685119628906,222.3971710205078,0.978251576423645,215.4918212890625,263.2171630859375,0.9234963655471802
372,216.8805694580078,169.83287048339844,0.9089195132255554,217.34109497070312,221.12216186523438,0.9636525511741638,217.7952880859375,262.46795654296875,0.933115541934967
373,223.3304901123047,169.83287048339844,0.9219207167625427,217.909912109375,220.5536346435547,0.926337718963623,219.52047729492188,262.3157043457031,0.9287017583847046
374,225.52276611328125,168.80307006835938,0.940169095993042,224.11373901367188,220.5536346435547,0.9626408219337463,223.79058837890625,259.7463684082031,0.9724591970443726
375,227.72384643554688,168.756591796875,0.9391039609909058,227.63632202148438,220.58258056640625,0.9755104184150696,226.2388916015625,259.7463684082031,0.9780521988868713
376,230.9210662841797,168.63783264160156,0.9211662411689758,232.65435791015625,220.58258056640625,0.9711682796478271,229.451904296875,259.7463684082031,0.9713116884231567
377,234.5977020263672,167.02796936035156,0.9153487086296082,233.27064514160156,220.58258056640625,0.958056628704071,231.9348602294922,260.27825927734375,0.9598634839057922
378,234.5977020263672,167.02796936035156,0.9122743606567383,233.27064514160156,220.93658447265625,0.9553648829460144,232.32516479492188,260.27825927734375,0.9522351622581482
379,234.5977020263672,167.02796936035156,0.9069422483444214,233.27064514160156,221.0001983642578,0.9672893285751343,232.32516479492188,260.27825927734375,0.9460209608078003
380,234.5977020263672,167.99476623535156,0.9071350693702698,233.27064514160156,221.00303649902344,0.9736486077308655,232.5106658935547,260.27825927734375,0.947234570980072
381,235.39207458496094,167.99476623535156,0.8990355134010315,233.27064514160156,221.07017517089844,0.9715735912322998,232.53392028808594,260.16448974609375,0.955493688583374
382,235.9437713623047,167.99476623535156,0.8935657739639282,233.21875,221.07017517089844,0.9516018033027649,232.5106658935547,260.16448974609375,0.9408146142959595
383,235.9437713623047,167.85107421875,0.879352867603302,233.21875,221.07017517089844,0.9583281874656677,232.45335388183594,260.8210144042969,0.9485012888908386
384,235.9437713623047,167.74244689941406,0.8847298622131348,233.34048461914062,221.54586791992188,0.9642756581306458,233.0152587890625,261.7847595214844,0.9550194144248962
385,235.9437713623047,167.74244689941406,0.8820889592170715,233.21875,222.28643798828125,0.9633669257164001,233.0152587890625,263.4790954589844,0.9355455040931702
386,235.9437713623047,167.85107421875,0.884231448173523,233.21875,222.45352172851562,0.9594083428382874,233.89920043945312,265.96600341796875,0.9063182473182678
387,235.08045959472656,168.9916534423828,0.8965579867362976,233.23654174804688,222.4610137939453,0.9454472064971924,233.89920043945312,266.0556640625,0.8872634172439575
388,235.08045959472656,169.3629608154297,0.8606453537940979,233.60601806640625,225.6434326171875,0.9619044661521912,234.06903076171875,268.70928955078125,0.9157389402389526
389,231.0643310546875,177.25320434570312,0.9265050292015076,233.3813018798828,229.32481384277344,0.9688932299613953,234.09228515625,272.491943359375,0.9283851385116577
390,230.6719207763672,183.49365234375,0.886055588722229,233.3813018798828,232.63807678222656,0.9518690705299377,234.06903076171875,273.9989318847656,0.9450740814208984
391,230.15736389160156,183.63778686523438,0.9372273087501526,233.23654174804688,232.63807678222656,0.9634120464324951,234.31277465820312,274.08721923828125,0.9654896855354309
392,229.69981384277344,183.9673309326172,0.9134227633476257,232.6154327392578,233.05108642578125,0.9660429358482361,234.63467407226562,274.6554870605469,0.9354680776596069
393,228.93707275390625,184.73837280273438,0.9268906712532043,232.6154327392578,232.63807678222656,0.9651898741722107,234.31277465820312,274.6554870605469,0.9368374943733215
394,228.6866455078125,184.73837280273438,0.9439924955368042,232.59962463378906,232.63807678222656,0.9656067490577698,234.31277465820312,274.9793395996094,0.9473907351493835
395,228.44656372070312,185.1519775390625,0.9390932321548462,232.57655334472656,233.6666259765625,0.9637155532836914,234.63467407226562,275.8484802246094,0.9457412958145142
396,228.16824340820312,185.49209594726562,0.9464232325553894,232.36199951171875,233.8573760986328,0.9726550579071045,234.94395446777344,275.8484802246094,0.9462644457817078
397,228.16824340820312,185.88909912109375,0.9438025951385498,231.7109375,234.1418914794922,0.9686883687973022,235.30621337890625,276.0223083496094,0.9465487003326416
398,228.16824340820312,186.37710571289062,0.9465667605400085,231.62960815429688,234.17027282714844,0.9736309051513672,235.695068359375,277.1095886230469,0.9479178786277771
399,228.75730895996094,185.88909912109375,0.9419353604316711,231.56617736816406,234.17027282714844,0.9705742001533508,235.7111358642578,277.158203125,0.9446081519126892
400,228.75730895996094,185.88909912109375,0.9427119493484497,231.38453674316406,234.17027282714844,0.9742890000343323,235.7111358642578,277.1095886230469,0.9458138942718506
401,228.75730895996094,185.79518127441406,0.9444843530654907,231.3059844970703,233.8906707763672,0.9727709889411926,235.7111358642578,277.1095886230469,0.9475377798080444
